sleeper_id,sleeper_name,yahoo_id,yahoo_name,espn_id,espn_name,cbs_id,cbs_name,hashtag_id,hashtag_name,fantrax_id,fantrax_name,nba_id
1907,Svi Mykhailiuk,6058,Svi Mykhailiuk,3133602,Svi Mykhailiuk,2152517,Svi Mykhailiuk,15353,Svi Mykhailiuk,'04qsn,Svi Mykhailiuk,1629004
1906,Zach Lofton,,,3059430,Zach Lofton,,,,,'04vy1,Zach Lofton,
1905,Khyri Thomas,,,,,,,,,'04qsf,Khyri Thomas,
1904,Tarik Phillip,,,,,,,,,'04zi8,Tarik Phillip,
1903,Troy Brown,,,4278508,Troy Brown Jr.,2938055,Troy Brown Jr.,15212,Troy Brown Jr.,'04qrs,Troy Brown,
1902,Jonah Bolden,,,,,,,,,'04ewz,Jonah Bolden,
1898,Zhaire Smith,,,,,,,,,'04qrt,Zhaire Smith,
1897,Marcus Derrickson,,,3934670,Marcus Derrickson,,,,,'04vy0,Marcus Derrickson,
1896,Jacob Evans,,,,,,,,,'04qs5,Jacob Evans,
1895,Aaron Holiday,6034,Aaron Holiday,3922230,Aaron Holiday,2203427,Aaron Holiday,15220,Aaron Holiday,'04qs0,Aaron Holiday,1628988
1894,Alize Johnson,,,4067045,Alize Johnson,,,,,'04qsq,Alize Johnson,
1893,Stephan Hicks,,,,,,,,,'04ylf,Stephan Hicks,
1891,Billy Preston,,,,,,,,,'04rvz,Billy Preston,
1890,Jaron Blossomgame,,,,,,,,,'04exm,Jaron Blossomgame,
1889,Deng Adel,,,3908807,Deng Adel,,,,,'04vxy,Deng Adel,
1888,Allonzo Trier,,,3907525,Allonzo Trier,,,,,'03lgk,Allonzo Trier,
1886,Kevin Knox,,,,,,,,,'049kh,Kevin Knox,1628995
1885,Billy Garrett,,,3059356,Billy Garrett Jr.,,,,,,,
1884,Rawle Alkins,,,4066334,Rawle Alkins,,,,,'04sxx,Rawle Alkins,
1882,Chandler Hutchison,,,3149010,Chandler Hutchison,,,,,'04qrz,Chandler Hutchison,
1881,Brandon Sampson,,,3907385,Brandon Sampson,,,,,'04xm0,Brandon Sampson,
1880,Jamel Artis,,,3059276,Jamel Artis,,,,,'04k0p,Jamel Artis,
1878,Rodney Purvis,,,2982332,Rodney Purvis,,,,,,,
1877,Wes Iwundu,,,3074797,Wes Iwundu,,,,,'04ewx,Wes Iwundu,
1876,Khem Birch,5390,Khem Birch,2578240,Khem Birch,2146833,Khem Birch,,,'03kdj,Khem Birch,
1875,Tyler Lydon,,,,,,,,,'04ewo,Tyler Lydon,
1870,Frank Mason,,,,,,,,,'04ewy,Frank Mason,
1869,Harry Giles,,,,,,,,,'03xmw,Harry Giles,
1868,Justin Jackson,,,3138156,Justin Jackson,,,,,'04qsk,Justin Jackson,
1865,PJ Dozier,5886,PJ Dozier,3923250,PJ Dozier,2203253,PJ Dozier,,,'04ik2,PJ Dozier,
1864,Terrance Ferguson,,,,,,,,,'04ewl,Terrance Ferguson,
1863,Dakari Johnson,,,3064516,Dakari Johnson,,,,,'03r81,Dakari Johnson,
1862,Daniel Hamilton,,,,,,,,,'042of,Daniel Hamilton,
1861,Alec Peters,,,3062897,Alec Peters,,,,,'04exh,Alec Peters,
1860,Josh Gray,,,3001308,Josh Gray,,,,,'04mr6,Josh Gray,
1859,Shaquille Harrison,5746,Shaquille Harrison,2991274,Shaquille Harrison,2267074,Shaquille Harrison,,,'048zs,Shaquille Harrison,
1858,Davon Reed,,,3059262,Davon Reed,,,,,'04eww,Davon Reed,
1857,Josh Jackson,,,4066297,Josh Jackson,,,,,'03llx,Josh Jackson,
1855,Kyle Collinsworth,,,2528327,Kyle Collinsworth,,,,,'044ia,Kyle Collinsworth,
1854,Jameel Warney,,,2982185,Jameel Warney,,,,,'048tg,Jameel Warney,
1853,Gian Clavell,,,3137694,Gian Clavell,,,,,'04hot,Gian Clavell,
1851,Johnathan Motley,,,3059306,Johnathan Motley,,,,,'04fj7,Johnathan Motley,
1850,D.J. Wilson,,,3136491,D.J. Wilson,,,,,'04ewi,D.J. Wilson,
1849,Sterling Brown,,,3057187,Sterling Brown,,,,,'04ex9,Sterling Brown,
1848,Derrick Walton,,,3056273,Derrick Walton Jr.,,,,,'04jw8,Derrick Walton,
1847,Matt Williams,,,2991295,Matt Williams Jr.,,,,,,,
1844,Eric Griffin,,,2528646,Eric Griffin,,,,,'038kh,Eric Griffin,
1843,Naz Mitrou-Long,,,2990968,Naz Mitrou-Long,,,,,'04l17,Naz Mitrou-Long,
1842,Tony Bradley,5841,Tony Bradley,4065673,Tony Bradley,,,120200,Tony Bradley,'04ews,Tony Bradley,1628396
1840,Erik McCree,,,2994165,Erik McCree,,,,,'04lci,Erik McCree,
1839,Miloš Teodosić,,,,,,,,,,,
1838,Jawun Evans,,,,,,,,,'04ex2,Jawun Evans,
1837,Tyrone Wallace,,,3002137,Tyrone Wallace,,,,,'042oj,Tyrone Wallace,
1836,Jamil Wilson,,,2488977,Jamil Wilson,,,,,,,
1835,C.J. Williams,,,2325499,C.J. Williams,,,,,,,
1834,Sindarius Thornwell,,,,,,,,,'04exb,Sindarius Thornwell,
1833,Malcolm Miller,,,2580980,Malcolm Miller,,,,,'03woz,Malcolm Miller,
1832,Alfonzo McKinnie,,,2530923,Alfonzo McKinnie,,,,,'04jwc,Alfonzo McKinnie,
1829,Matt Costello,,,2999546,Matt Costello,,,,,'04838,Matt Costello,
1828,Brandon Paul,,,,,,,,,,,
1827,Kadeem Allen,,,,,,,,,'04exg,Kadeem Allen,
1826,Semi Ojeleye,,,3056602,Semi Ojeleye,,,,,'04ex0,Semi Ojeleye,
1825,Jabari Bird,,,,,,,,,'04exj,Jabari Bird,
1824,Daniel Theis,5880,Daniel Theis,2451037,Daniel Theis,2861908,Daniel Theis,13777,Daniel Theis,'04hoo,Daniel Theis,
1823,Abdel Nader,,,2595435,Abdel Nader,,,,,'042oh,Abdel Nader,
1821,Guerschon Yabusele,5647,Guerschon Yabusele,4017844,Guerschon Yabusele,2245320,Guerschon Yabusele,120149,Guerschon Yabusele,'03xmt,Guerschon Yabusele,1627824
1819,Charles Cooke,,,2988387,Charles Cooke,,,,,'04is9,Charles Cooke,
1818,Mike James,,,2528096,Mike James,,,,,'041f7,Mike James,
1817,Jalen Jones,,,2579476,Jalen Jones,,,,,'0484k,Jalen Jones,
1816,Walt Lemon,,,,,,,,,'04mus,Walt Lemon Jr.,
1815,Frank Jackson,,,4065651,Frank Jackson,,,,,'04ewv,Frank Jackson,
1814,Andrew White,,,2990972,Andrew White III,,,,,'04l1t,Andrew White,
1813,Tyler Cavanaugh,,,2982349,Tyler Cavanaugh,,,,,'04kpp,Tyler Cavanaugh,
1812,Tyler Dorsey,,,3915560,Tyler Dorsey,,,,,'04ex4,Tyler Dorsey,
1811,Josh Magette,,,4064727,Josh Magette,,,,,'03zl4,Josh Magette,
1810,Jaylen Morris,,,3952343,Jaylen Morris,,,,,'04mx3,Jaylen Morris,
1808,Antonius Cleveland,,,3064237,Antonius Cleveland,,,,,'04laz,Antonius Cleveland,
1807,Damion Lee,5733,Damion Lee,2595209,Damion Lee,2266145,Damion Lee,14134,Damion Lee,'0484l,Damion Lee,1627814
1806,Zhou Qi,,,3892894,Zhou Qi,,,,,'042o2,Zhou Qi,
1805,Aaron Jackson,,,,,,,,,,,
1804,Le'Bryan Nash,,,,,,,,,,,
1802,Andre Ingram,,,,,,,,,,,
1800,Nigel Hayes-Davis,5908,Nigel Hayes-Davis,3059409,Nigel Hayes,,,,,,,
1796,Ivan Rabb,,,,,,,,,'03llv,Ivan Rabb,
1795,Kobi Simmons,5898,Kobi Simmons,4066335,Kobi Simmons,2354777,Kobi Simmons,,,'04is8,Kobi Simmons,
1794,Omari Johnson,,,,,,,,,,,
1793,Myke Henry,,,2579251,Myke Henry,,,,,'04mmf,Myke Henry,
1791,Xavier Rathan-Mayes,,,3059247,Xavier Rathan-Mayes,,,,,'04k0r,Xavier Rathan-Mayes,
1790,Vince Hunter,,,,,,,,,,,
1788,Justin Patton,,,,,,,,,'04ewh,Justin Patton,
1786,James Webb,,,3079021,James Webb III,,,,,'0484j,James Webb III,
1785,Milton Doyle,,,2992564,Milton Doyle,,,,,'04idm,Milton Doyle,
1784,Jacob Wiley,,,2995079,Jacob Wiley,,,,,'04iy9,Jacob Wiley,
1783,Yakuba Ouattara,,,,,,,,,'04hon,Yakuba Ouattara,
1782,Marcus Paige,,,2982329,Marcus Paige,,,,,'042oe,Marcus Paige,
1781,Mangok Mathiang,,,2991054,Mangok Mathiang,,,,,'04jw2,Mangok Mathiang,
1780,Dwayne Bacon,,,,,,,,,'04ex3,Dwayne Bacon,
1778,Reggie Hearn,,,,,,,,,'04ljk,Reggie Hearn,
1776,Devin Robinson,,,3137798,Devin Robinson,,,,,'04hop,Devin Robinson,
1775,Mike Young,,,,,,,,,,,
1774,Furkan Korkmaz,5657,Furkan Korkmaz,3929325,Furkan Korkmaz,2245293,Furkan Korkmaz,13806,Furkan Korkmaz,'042nl,Furkan Korkmaz,
1773,Jacob Pullen,,,,,,,,,,,
1770,Jordan Bell,,,3064427,Jordan Bell,,,,,'04ex1,Jordan Bell,
1768,Trey McKinney-Jones,,,2327832,Trey McKinney-Jones,,,,,,,
1767,Ike Anigbogu,,,,,,,,,'04exa,Ike Anigbogu,
1766,Edmond Sumner,5865,Edmond Sumner,3136485,Edmond Sumner,2153129,Edmond Sumner,,,'04exf,Edmond Sumner,
1765,T.J. Leaf,,,,,,,,,'04ewj,T.J. Leaf,
1764,Ben Moore,,,3057189,Ben Moore,,,,,'04j1u,Ben Moore,
1763,Ante Žižić,,,,,,,,,'042ni,Ante Zizic,
1761,London Perrantes,,,3059286,London Perrantes,,,,,'04k4q,London Perrantes,
1760,Marcus Thornton,,,2579458,Marcus Thornton,,,,,,,
1759,Luke Kornet,5903,Luke Kornet,3064560,Luke Kornet,2105183,Luke Kornet,13862,Luke Kornet,'04jwb,Luke Kornet,1628436
1758,Isaiah Hicks,,,3074765,Isaiah Hicks,,,,,'04jw1,Isaiah Hicks,
1757,Frank Ntilikina,5821,Frank Ntilikina,4230547,Frank Ntilikina,2485063,Frank Ntilikina,13735,Frank Ntilikina,'04416,Frank Ntilikina,
1756,Damyean Dotson,,,2991149,Damyean Dotson,,,,,'04ex7,Damyean Dotson,
1755,Antonio Blakeney,,,3907386,Antonio Blakeney,,,,,'04ggl,Antonio Blakeney,
1754,Jaylen Johnson,,,,,,,,,'04lbu,Jaylen Johnson,
1753,Ryan Arcidiacono,5695,Ryan Arcidiacono,2991047,Ryan Arcidiacono,,,,,'043un,Ryan Arcidiacono,
1751,Stephen Zimmerman,,,,,,,,,'042o0,Stephen Zimmerman Jr.,
1750,Patricio Garino,,,,,,,,,'045qh,Patricio Garino,
1748,Juancho Hernangómez,5646,Juancho Hernangomez,4017839,Juancho Hernangomez,,,,,'042nb,Juancho Hernangomez,
1746,Skal Labissière,5659,Skal Labissière,3936296,Skal Labissiere,,,,,'042np,Skal Labissiere,
1745,Malachi Richardson,,,,,,,,,'042nh,Malachi Richardson,
1744,Georgios Papagiannis,,,4017846,Georgios Papagiannis,,,,,'042n9,Georgios Papagiannis,
1743,Jake Layman,,,2982268,Jake Layman,,,,,'042o6,Jake Layman,
1742,Tim Quarterman,,,4064730,Tim Quarterman,,,,,'044tf,Tim Quarterman,
1741,Semaj Christon,,,2983526,Semaj Christon,,,,,,,
1740,Álex Abrines,,,,,,,,,,,
1738,Marquese Chriss,,,3907487,Marquese Chriss,,,,,'042n5,Marquese Chriss,
1737,Tyler Ulis,,,,,,,,,'042nu,Tyler Ulis,
1736,Derrick Jones Jr.,5747,Derrick Jones Jr.,3936099,Derrick Jones Jr.,2267075,Derrick Jones Jr.,10146,Derrick Jones Jr.,'048zt,Derrick Jones,1627884
1735,Dragan Bender,,,,,,,,,'03xmu,Dragan Bender,
1734,Jarrod Uthoff,,,2579293,Jarrod Uthoff,,,,,'04576,Jarrod Uthoff,
1733,Nicolás Brussino,,,3929314,Nicolas Brussino,,,,,'043vz,Nicolas Brussino,
1732,Jonathan Gibson,,,,,,,,,,,
1731,Pierre Jackson,,,,,,,,,'031ms,Pierre Jackson,
1730,A.J. Hammons,,,2991178,AJ Hammons,,,,,'042o5,A.J. Hammons,
1729,Ben Bentil,,,3136469,Ben Bentil,,,,,'042oa,Ben Bentil,
1725,Thon Maker,,,,,,,,,'03lgm,Thon Maker,
1724,Marcus Georges-Hunt,,,2982261,Marcus Georges-Hunt,,,,,'0490w,Marcus Georges-Hunt,
1723,Okaro White,,,2528473,Okaro White,,,,,'043vx,Okaro White,
1722,Rodney McGruder,5270,Rodney McGruder,2488826,Rodney McGruder,2101669,Rodney McGruder,,,'0392f,Rodney McGruder,
1721,Joel Bolomboy,,,2983551,Joel Bolomboy,,,,,'042ob,Joel Bolomboy,
1720,Diamond Stone,,,3924880,Diamond Stone,,,,,'03llt,Diamond Stone,
1719,Brice Johnson,,,2982330,Brice Johnson,,,,,'042nk,Brice Johnson,
1715,Bryn Forbes,5726,Bryn Forbes,2994526,Bryn Forbes,,,,,'04847,Bryn Forbes,
1714,Dāvis Bertāns,4926,Davis Bertans,6426,Davis Bertans,1831130,Davis Bertans,,,'027pt,Davis Bertans,
1712,Nicolás Laprovíttola,,,2968338,Nicolas Laprovittola,,,,,'049dw,Nicolas Laprovittola,
1710,Demetrius Jackson,,,,,,,,,'042o4,Demetrius Jackson,
1709,Quinn Cook,,,2566745,Quinn Cook,,,,,'03xh1,Quinn Cook,
1708,Cheick Diallo,,,3919335,Cheick Diallo,,,,,'03llu,Cheick Diallo,
1706,DeAndre' Bembry,,,3062667,DeAndre' Bembry,,,,,'042ng,DeAndre Bembry,
1705,Malcolm Delaney,,,2282205,Malcolm Delaney,,,,,'041f9,Malcolm Delaney,
1703,Chinanu Onuaku,,,3147366,Chinanu Onuaku,,,,,'042nx,Chinanu Onuaku,
1702,Kyle Wiltjer,,,,,,,,,'048yh,Kyle Wiltjer,
1701,Isaiah Taylor,,,3059336,Isaiah Taylor,,,,,'048yg,Isaiah Taylor,
1700,Bobby Brown,,,,,,,,,'00qrq,Bobby Brown,
1699,David Nwaba,,,3062744,David Nwaba,,,,,'04aqo,David Nwaba,
1696,Wayne Selden,,,3059316,Wayne Selden,,,,,'03byj,Wayne Selden Jr.,
1695,Andrew Harrison,,,,,,,,,'02xdr,Andrew Harrison,
1694,Deyonta Davis,,,,,,,,,'042ns,Deyonta Davis,
1693,Wade Baldwin,,,,,,,,,'042nc,Wade Baldwin IV,
1692,Troy Williams,,,3078286,Troy Williams,,,,,'045qi,Troy Williams,
1691,Kris Dunn,5636,Kris Dunn,2991139,Kris Dunn,2019315,Kris Dunn,10129,Kris Dunn,'042n2,Kris Dunn,1627739
1689,Yogi Ferrell,,,2991018,Yogi Ferrell,,,,,'0483a,Yogi Ferrell,
1688,Isaiah Whitehead,,,,,,,,,'042o1,Isaiah Whitehead,
1687,Mike Tobey,,,2982337,Mike Tobey,,,,,'044te,Mike Tobey,
1686,Treveon Graham,,,2595231,Treveon Graham,,,,,'03ua0,Treveon Graham,
1685,Henry Ellenson,,,,,,,,,'042nd,Henry Ellenson,
1684,Michael Gbinije,,,2566747,Michael Gbinije,,,,,'042o8,Michael Gbinije,
1683,Sheldon Mac,,,2594885,Sheldon Mac,,,,,'043cl,Sheldon Mac,
1682,Tomáš Satoranský,,,6621,Tomas Satoransky,,,,,'02nfw,Tomas Satoransky,
1681,Daniel Ochefu,,,2991050,Daniel Ochefu,,,,,'0484a,Daniel Ochefu,
1680,Danuel House,,,2991155,Danuel House Jr.,2252605,Danuel House Jr.,10173,Danuel House Jr.,'04849,Danuel House,
1679,Shawn Long,,,2581180,Shawn Long,,,,,'04846,Shawn Long,
1678,Alex Poythress,,,2991283,Alex Poythress,,,,,'047j6,Alex Poythress,
1677,Sergio Rodríguez,,,,,,,,,,,
1675,Timothé Luwawu-Cabarrot,,,3893019,Timothe Luwawu-Cabarrot,,,,,'042nj,Timothe Luwawu-Cabarrot,
1673,Damian Jones,5661,Damian Jones,3064559,Damian Jones,,,10172,Damian Jones,'042nr,Damian Jones,
1672,Patrick McCaw,,,,,,,,,'042ny,Patrick McCaw,
1671,Georges Niang,5681,Georges Niang,2990969,Georges Niang,2018910,Georges Niang,10162,Georges Niang,'042o9,Georges Niang,1627777
1670,Kay Felder,,,3062892,Kay Felder,,,,,'042od,Kay Felder,
1669,Mindaugas Kuzminskas,,,3138120,Mindaugas Kuzminskas,,,,,'043pn,Mindaugas Kuzminskas,
1668,Chasson Randle,,,2580898,Chasson Randle,,,,,'045gs,Chasson Randle,
1667,Ron Baker,,,2580349,Ron Baker,,,,,'043ck,Ron Baker,
1666,Marshall Plumlee,,,2566748,Marshall Plumlee,,,,,'043i5,Marshall Plumlee,
1665,Maurice N'dour,,,3063982,Maurice Ndour,,,,,,,
1664,Willy Hernangómez,5495,Willy Hernangomez,2999409,Willy Hernangomez,2166489,Willy Hernangomez,,,'03r7p,Willy Hernangomez,
1663,Paul Zipser,,,3893023,Paul Zipser,,,,,'042o7,Paul Zipser,
1662,Denzel Valentine,5645,Denzel Valentine,2999549,Denzel Valentine,,,,,'042na,Denzel Valentine,
1661,Keith Appling,,,2531097,Keith Appling,,,,,'03kqq,Keith Appling,
1660,Mario Hezonja,,,,,,,,,'03r7d,Mario Hezonja,
1659,Axel Toupane,,,3037805,Axel Toupane,,,,,'03se3,Axel Toupane,
1657,Emmanuel Mudiay,,,3892818,Emmanuel Mudiay,,,,,'03acz,Emmanuel Mudiay,
1656,Duje Dukan,,,2528244,Duje Dukan,,,,,'03sdf,Duje Dukan,
1655,Willie Cauley-Stein,,,2991282,Willie Cauley-Stein,,,,,'03apz,Willie Cauley-Stein,
1654,Cliff Alexander,,,3133600,Cliff Alexander,,,,,'03acw,Cliff Alexander,
1653,Luis Montero,,,3911666,Luis Montero,,,,,'03rxk,Luis Montero,
1650,Josh Huestis,,,2531364,Josh Huestis,,,,,'03e6w,Josh Huestis,
1649,Alan Williams,,,2579326,Alan Williams,,,,,'03z95,Alan Williams,
1647,Justin Anderson,,,2982340,Justin Anderson,,,,,'03nwr,Justin Anderson,
1646,Salah Mejri,,,2968458,Salah Mejri,,,,,,,
1645,Rashad Vaughn,,,3137733,Rashad Vaughn,,,,,'03r7f,Rashad Vaughn,
1642,Tibor Pleiß,,,,,,,,,,,
1641,Raul Neto,5217,Raul Neto,2968361,Raul Neto,2067692,Raul Neto,,,'031mx,Raul Neto,
1640,Trey Lyles,5472,Trey Lyles,3136196,Trey Lyles,2152530,Trey Lyles,9512,Trey Lyles,'03ad5,Trey Lyles,1626168
1639,J.J. O'Brien,,,2528374,J.J. O'Brien,,,,,'03siq,JJ OBrien,
1638,Branden Dawson,,,2595211,Branden Dawson,,,,,'03r89,Branden Dawson,
1635,Jonathon Simmons,,,2579466,Jonathon Simmons,,,,,'03se0,Jonathon Simmons,
1634,Boban Marjanović,5524,Boban Marjanovic,4376,Boban Marjanovic,2179123,Boban Marjanovic,,,'03scs,Boban Marjanovic,
1633,RJ Hunter,,,,,,,,,'03nwp,R.J. Hunter,
1631,Jordan Mickey,,,3064520,Jordan Mickey,,,,,'03r7n,Jordan Mickey,
1630,Coty Clarke,,,2991134,Coty Clarke,,,,,'03woy,Coty Clarke,
1629,John Holland,,,,,,,,,,,
1627,Edy Tavares,,,3033031,Edy Tavares,,,,,'03e77,Edy Tavares,
1626,Lamar Patterson,,,2488721,Lamar Patterson,,,,,,,
1624,Andrew Goudelock,,,,,,,,,,,
1623,Sam Dekker,,,2991184,Sam Dekker,,,,,'03byi,Sam Dekker,
1622,Anthony Brown,,,2531362,Anthony Brown,,,,,'03r7o,Anthony Brown,
1619,Marcelo Huertas,,,2968363,Marcelo Huertas,,,,,,,
1618,Xavier Munford,,,2983512,Xavier Munford,,,,,,,
1617,Briante Weber,,,2595229,Briante Weber,,,,,'03xlt,Briante Weber,
1616,Alex Stepheson,,,,,,,,,,,
1615,Jarell Martin,,,,,,,,,'03r7j,Jarell Martin,
1612,Nemanja Bjelica,,,4269,Nemanja Bjelica,,,,,'01uz9,Nemanja Bjelica,
1611,Rondae Hollis-Jefferson,,,,,,,,,'03r7i,Rondae Hollis-Jefferson,
1610,Chris McCullough,,,3153165,Chris McCullough,,,,,'03ad6,Chris McCullough,
1609,Frank Kaminsky,5469,Frank Kaminsky,2579294,Frank Kaminsky,1905345,Frank Kaminsky,,,'03nwo,Frank Kaminsky,
1608,Aaron Harrison,,,3064510,Aaron Harrison,,,,,'03rzs,Aaron Harrison,
1606,Darrun Hilliard,,,2578259,Darrun Hilliard,,,,,,,
1605,Stanley Johnson,,,3134881,Stanley Johnson,,,,,'03nwj,Stanley Johnson,
1601,Jahlil Okafor,,,3135048,Jahlil Okafor,,,,,'03ad1,Jahlil Okafor,
1599,Sonny Weems,,,,,,,,,,,
1597,Joe Young,,,2528386,Joe Young,,,,,'03r7x,Joe Young,
1596,Rakeem Christmas,,,2596110,Rakeem Christmas,,,,,'03r7q,Rakeem Christmas,
1594,Jordan McRae,,,,,,,,,'03e7m,Jordan McRae,
1592,Jerian Grant,,,,,,,,,'03r7g,Jerian Grant,
1588,Cristiano Felício,,,3113587,Cristiano Felicio,,,,,'03rxn,Cristiano Felicio,
1587,Devyn Marble,,,,,,,,,'03e7j,Devyn Marble,
1586,Elfrid Payton,5321,Elfrid Payton,2583639,Elfrid Payton,2135558,Elfrid Payton,120192,Elfrid Payton,'03e6m,Elfrid Payton,203901
1584,Joffrey Lauvergne,,,2959753,Joffrey Lauvergne,,,,,'031n5,Joffrey Lauvergne,
1582,Erick Green,,,,,,,,,'031mw,Erick Green,
1581,Gary Harris,5330,Gary Harris,2999547,Gary Harris,2135536,Gary Harris,9191,Gary Harris,'03apx,Gary Harris,203914
1580,Eric Moreland,,,2531352,Eric Moreland,,,,,'03gyn,Eric Moreland,
1579,David Stockton,,,2489664,David Stockton,,,,,'03ku8,David Stockton,
1578,Sim Bhullar,,,2596402,Sim Bhullar,,,,,'03iy1,Sim Bhullar,
1577,Nik Stauskas,5319,Nik Stauskas,2991042,Nik Stauskas,,,,,'03e6l,Nik Stauskas,
1576,David Wear,,,,,,,,,,,
1574,Mitch McGary,,,2991041,Mitch McGary,,,,,'03e6p,Mitch McGary,
1573,Jerel McNeal,,,,,,,,,,,
1570,Jabari Parker,5293,Jabari Parker,3056600,Jabari Parker,,,,,'02v2t,Jabari Parker,
1569,Damien Inglis,,,3102534,Damien Inglis,,,,,'03e6x,Damien Inglis,
1568,Johnny O'Bryant,,,,,,,,,'03e72,Johnny OBryant III,
1567,Tyler Ennis,,,3059281,Tyler Ennis,,,,,'03byh,Tyler Ennis,
1566,Henry Walker,,,,,,,,,,,
1565,Zoran Dragić,,,2560823,Zoran Dragic,,,,,,,
1564,Tyler Johnson,,,2530276,Tyler Johnson,,,,,'03hz1,Tyler Johnson,
1563,James Ennis,,,2579321,James Ennis III,,,,,'031n0,James Ennis,
1562,Shabazz Napier,,,,,,,,,,,
1561,Rodney Hood,,,2581177,Rodney Hood,,,,,'03apy,Rodney Hood,
1560,Jerrelle Benimon,,,,,,,,,'03kuc,Jerrelle Benimon,
1559,Joe Ingles,5393,Joe Ingles,2968436,Joe Ingles,2155449,Joe Ingles,9513,Joe Ingles,'03kqi,Joe Ingles,204060
1557,Elijah Millsap,,,,,,,,,,,
1556,Jack Cooley,,,,,,,,,'03j8m,Jack Cooley,
1554,Bryce Cotton,,,2531054,Bryce Cotton,,,,,'03i9w,Bryce Cotton,
1553,C.J. Wilcox,,,,,,,,,,,
1551,Lester Hudson,,,,,,,,,,,
1550,Bruno Caboclo,,,,,,,,,'03e6o,Bruno Caboclo,
1545,James Young,,,,,,,,,'03aq0,James Young,
1544,Andre Dawkins,,,,,,,,,'03kqm,Andre Dawkins,
1543,Patric Young,,,2527926,Patric Young,,,,,'03g45,Patric Young,
1542,Jarell Eddie,,,,,,,,,'03ku7,Jarell Eddie,
1540,Joey Dorsey,,,,,,,,,'005lg,Joey Dorsey,
1539,Kostas Papanikolaou,,,,,,,,,'02ngc,Kostas Papanikolaou,
1538,Nick Johnson,,,,,,,,,'03e76,Nick Johnson,
1537,Tarik Black,,,,,,,,,'03jr4,Tarik Black,
1533,Jarnell Stokes,,,2614962,Jarnell Stokes,,,,,'03e71,Jarnell Stokes,
1532,JaMychal Green,5262,JaMychal Green,2327577,JaMychal Green,2103346,JaMychal Green,,,'03927,JaMychal Green,
1531,Jordan Adams,,,2993873,Jordan Adams,,,,,'03e6q,Jordan Adams,
1530,Russ Smith,,,2531038,Russ Smith,,,,,,,
1529,Kalin Lucas,,,,,,,,,,,
1528,Hassan Whiteside,,,4262,Hassan Whiteside,,,,,,,
1524,Sean Kilpatrick,,,2488689,Sean Kilpatrick,,,,,'03lg0,Sean Kilpatrick,
1521,Cory Jefferson,,,,,,,,,,,
1520,Jerome Jordan,,,,,,,,,,,
1519,Markel Brown,,,,,,,,,'03e78,Markel Brown,
1518,Noah Vonleh,5320,Noah Vonleh,3078284,Noah Vonleh,,,,,'03apw,Noah Vonleh,
1515,KJ McDaniels,,,2566741,KJ McDaniels,,,,,'03e6y,K.J. McDaniels,
1514,Ronald Roberts,,,,,,,,,,,
1513,Malcolm Lee,,,,,,,,,,,
1510,Tim Frazier,,,2488945,Tim Frazier,,,,,'03ku2,Tim Frazier,
1509,Furkan Aldemir,,,,,,,,,'02ngh,Furkan Aldemir,
1508,Drew Gordon,,,2327465,Drew Gordon,,,,,,,
1507,JaKarr Sampson,,,2608891,JaKarr Sampson,,,,,'03ku5,JaKarr Sampson,
1506,Larry Drew II,,,2325495,Larry Drew II,,,,,'038xh,Larry Drew II,
1505,Glenn Robinson,,,,,,,,,'03aqc,Glenn Robinson,
1504,James Michael McAdoo,,,2594818,James Michael McAdoo,,,,,'03jvs,James Michael McAdoo,
1501,Shayne Whittington,,,2491063,Shayne Whittington,,,,,,,
1499,Alex Kirk,,,2528355,Alex Kirk,,,,,,,
1498,Will Cherry,,,2489897,Will Cherry,,,,,'03h91,Will Cherry,
1497,Travis Wear,,,,,,,,,,,
1496,Langston Galloway,,,2530572,Langston Galloway,,,,,'03k50,Langston Galloway,
1495,Cleanthony Early,,,2991227,Cleanthony Early,,,,,'03e70,Cleanthony Early,
1494,Cameron Bairstow,,,2528354,Cameron Bairstow,,,,,'03e7c,Cameron Bairstow,
1493,Nikola Mirotić,,,,,,,,,'027p8,Nikola Mirotic,
1492,Doug McDermott,5322,Doug McDermott,2528588,Doug McDermott,2135547,Doug McDermott,9148,Doug McDermott,'03avi,Doug McDermott,203926
1491,Kyle O'Quinn,,,,,,,,,'02ngd,Kyle OQuinn,
1490,Maurice Harkless,,,6591,Maurice Harkless,,,,,'02nff,Maurice Harkless,
1488,Andrew Nicholson,,,,,,,,,,,
1484,E'Twaun Moore,,,,,,,,,,,
1479,Doron Lamb,,,,,,,,,,,
1478,Quincy Miller,,,,,,,,,,,
1477,Wilson Chandler,,,,,,,,,'0017y,Wilson Chandler,
1476,Darrell Arthur,,,,,,,,,'005km,Darrell Arthur,
1474,Ty Lawson,,,,,,,,,,,
1473,J.J. Hickson,,,,,,,,,,,
1471,Kenneth Faried,,,,,,,,,'027p7,Kenneth Faried,
1470,Timofey Mozgov,,,,,,,,,,,
1467,Anthony Randolph,,,,,,,,,,,
1466,JaVale McGee,4480,JaVale McGee,3452,JaVale McGee,1622547,JaVale McGee,9173,JaVale McGee,'005lx,JaVale McGee,
1465,Hamady Ndiaye,,,,,,,,,,,
1464,DeMarcus Cousins,,,4258,DeMarcus Cousins,,,,,'01uz3,DeMarcus Cousins,
1463,Isaiah Thomas,,,6472,Isaiah Thomas,,,,,,,
